activationDate;geokey;product;lot;zone;coverFlag;dismissed
2025-06-09T13:00:00.000Z;37010;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37010;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37010;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37011;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37011;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37011;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37012;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37012;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37012;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37013;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37013;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37013;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37014;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37014;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37014;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37015;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37015;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37015;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37016;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37016;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37016;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37017;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37017;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37017;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37018;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37018;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37018;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37019;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37019;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37019;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37020;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37020;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37020;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37021;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37021;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37021;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37022;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37022;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37022;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37023;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37023;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37023;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37024;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37024;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37024;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37026;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37026;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37026;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37028;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37028;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37028;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37029;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37029;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37029;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37030;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37030;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37030;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37031;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37031;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37031;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37032;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37032;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37032;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37035;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37035;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37035;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37036;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37036;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37036;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37038;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37038;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37038;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37039;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37039;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37039;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37040;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37040;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37040;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37041;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37041;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37041;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37042;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37042;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37042;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37043;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37043;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37043;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37044;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37044;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37044;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37045;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37045;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37045;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37046;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37046;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37046;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37047;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37047;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37047;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37049;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37049;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37049;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37050;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37050;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37050;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37051;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37051;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37051;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37052;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37052;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37052;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37053;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37053;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37053;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37054;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37054;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37054;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37055;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37055;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37055;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37056;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37056;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37056;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37057;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37057;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37057;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37058;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37058;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37058;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37059;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37059;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37059;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37060;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37060;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37060;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37062;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37062;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37062;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37063;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37063;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37063;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37064;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37064;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37064;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37066;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37066;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37066;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37067;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37067;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37067;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37068;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37068;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37068;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37069;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;37069;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;37069;890;5;EU;true;false
2025-06-09T13:00:00.000Z;37121;RS;24;CP;true;false
2025-06-09T13:00:00.000Z;37121;AR;29;CP;true;false
2025-06-09T13:00:00.000Z;37121;890;5;CP;true;false
2025-06-09T13:00:00.000Z;37122;RS;24;CP;true;false
2025-06-09T13:00:00.000Z;37122;AR;29;CP;true;false
2025-06-09T13:00:00.000Z;37122;890;5;CP;true;false
2025-06-09T13:00:00.000Z;37123;RS;24;CP;true;false
2025-06-09T13:00:00.000Z;37123;AR;29;CP;true;false
2025-06-09T13:00:00.000Z;37123;890;5;CP;true;false
2025-06-09T13:00:00.000Z;37124;RS;24;CP;true;false
2025-06-09T13:00:00.000Z;37124;AR;29;CP;true;false
2025-06-09T13:00:00.000Z;37124;890;5;CP;true;false
2025-06-09T13:00:00.000Z;37125;RS;24;CP;true;false
2025-06-09T13:00:00.000Z;37125;AR;29;CP;true;false
2025-06-09T13:00:00.000Z;37125;890;5;CP;true;false
2025-06-09T13:00:00.000Z;37126;RS;24;CP;true;false
2025-06-09T13:00:00.000Z;37126;AR;29;CP;true;false
2025-06-09T13:00:00.000Z;37126;890;5;CP;true;false
2025-06-09T13:00:00.000Z;37127;RS;24;CP;true;false
2025-06-09T13:00:00.000Z;37127;AR;29;CP;true;false
2025-06-09T13:00:00.000Z;37127;890;5;CP;true;false
2025-06-09T13:00:00.000Z;37128;RS;24;CP;true;false
2025-06-09T13:00:00.000Z;37128;AR;29;CP;true;false
2025-06-09T13:00:00.000Z;37128;890;5;CP;true;false
2025-06-09T13:00:00.000Z;37129;RS;24;CP;true;false
2025-06-09T13:00:00.000Z;37129;AR;29;CP;true;false
2025-06-09T13:00:00.000Z;37129;890;5;CP;true;false
2025-06-09T13:00:00.000Z;37131;RS;24;CP;true;false
2025-06-09T13:00:00.000Z;37131;AR;29;CP;true;false
2025-06-09T13:00:00.000Z;37131;890;5;CP;true;false
2025-06-09T13:00:00.000Z;37132;RS;24;CP;true;false
2025-06-09T13:00:00.000Z;37132;AR;29;CP;true;false
2025-06-09T13:00:00.000Z;37132;890;5;CP;true;false
2025-06-09T13:00:00.000Z;37133;RS;24;CP;true;false
2025-06-09T13:00:00.000Z;37133;AR;29;CP;true;false
2025-06-09T13:00:00.000Z;37133;890;5;CP;true;false
2025-06-09T13:00:00.000Z;37134;RS;24;CP;true;false
2025-06-09T13:00:00.000Z;37134;AR;29;CP;true;false
2025-06-09T13:00:00.000Z;37134;890;5;CP;true;false
2025-06-09T13:00:00.000Z;37135;RS;24;CP;true;false
2025-06-09T13:00:00.000Z;37135;AR;29;CP;true;false
2025-06-09T13:00:00.000Z;37135;890;5;CP;true;false
2025-06-09T13:00:00.000Z;37136;RS;24;CP;true;false
2025-06-09T13:00:00.000Z;37136;AR;29;CP;true;false
2025-06-09T13:00:00.000Z;37136;890;5;CP;true;false
2025-06-09T13:00:00.000Z;37137;RS;24;CP;true;false
2025-06-09T13:00:00.000Z;37137;AR;29;CP;true;false
2025-06-09T13:00:00.000Z;37137;890;5;CP;true;false
2025-06-09T13:00:00.000Z;37138;RS;24;CP;true;false
2025-06-09T13:00:00.000Z;37138;AR;29;CP;true;false
2025-06-09T13:00:00.000Z;37138;890;5;CP;true;false
2025-06-09T13:00:00.000Z;37139;RS;24;CP;true;false
2025-06-09T13:00:00.000Z;37139;AR;29;CP;true;false
2025-06-09T13:00:00.000Z;37139;890;5;CP;true;false
2025-06-09T13:00:00.000Z;37141;RS;24;CP;true;false
2025-06-09T13:00:00.000Z;37141;AR;29;CP;true;false
2025-06-09T13:00:00.000Z;37141;890;5;CP;true;false
2025-06-09T13:00:00.000Z;37142;RS;24;CP;true;false
2025-06-09T13:00:00.000Z;37142;AR;29;CP;true;false
2025-06-09T13:00:00.000Z;37142;890;5;CP;true;false
2025-06-09T13:00:00.000Z;38010;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38010;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38010;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38011;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38011;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38011;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38012;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38012;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38012;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38013;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38013;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38013;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38015;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38015;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38015;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38016;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38016;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38016;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38017;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38017;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38017;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38018;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38018;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38018;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38019;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38019;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38019;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38020;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38020;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38020;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38022;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38022;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38022;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38023;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38023;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38023;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38024;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38024;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38024;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38025;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38025;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38025;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38026;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38026;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38026;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38027;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38027;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38027;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38028;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38028;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38028;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38029;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38029;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38029;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38030;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38030;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38030;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38031;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38031;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38031;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38032;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38032;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38032;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38033;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38033;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38033;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38034;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38034;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38034;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38035;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38035;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38035;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38036;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38036;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38036;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38037;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38037;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38037;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38038;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38038;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38038;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38040;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38040;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38040;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38041;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38041;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38041;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38042;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38042;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38042;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38043;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38043;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38043;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38045;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38045;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38045;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38046;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38046;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38046;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38047;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38047;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38047;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38048;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38048;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38048;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38049;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38049;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38049;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38050;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38050;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38050;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38051;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38051;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38051;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38052;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38052;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38052;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38053;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38053;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38053;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38054;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38054;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38054;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38055;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38055;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38055;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38056;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38056;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38056;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38057;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38057;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38057;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38059;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38059;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38059;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38060;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38060;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38060;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38061;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38061;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38061;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38062;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38062;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38062;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38063;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38063;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38063;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38064;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38064;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38064;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38065;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38065;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38065;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38066;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38066;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38066;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38067;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38067;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38067;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38068;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38068;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38068;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38069;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38069;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38069;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38070;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38070;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38070;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38071;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38071;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38071;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38073;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38073;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38073;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38074;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38074;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38074;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38075;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38075;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38075;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38076;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38076;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38076;890;4;EU;true;false
2025-06-09T13:00:00.000Z;38077;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38077;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38077;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38078;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38078;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38078;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38079;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38079;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38079;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38080;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38080;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38080;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38082;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38082;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38082;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38083;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38083;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38083;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38085;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38085;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38085;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38086;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38086;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38086;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38087;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38087;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38087;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38088;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38088;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38088;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38089;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38089;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38089;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38091;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38091;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38091;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38092;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38092;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38092;890;4;EU;false;false
2025-06-09T13:00:00.000Z;38093;RS;24;EU;true;false
2025-06-09T13:00:00.000Z;38093;AR;29;EU;true;false
2025-06-09T13:00:00.000Z;38093;890;4;EU;true;false
